file,tests,stratified,splits,model,n_estimators,max_features_pct,acc,pr,rec,f1,acc_std,pr_std,rec_std,f1_std
pima-diabetes.csv,crossvalidation_random_forest,not,2,random_forest,100,1.0,0.7565104166666667,0.736731950844854,0.7065223880597015,0.7156406487859472,0.0,0.0,0.0,0.0
pima-diabetes.csv,crossvalidation_random_forest,not,3,random_forest,100,1.0,0.7616858477340352,0.7378255338166656,0.7303348254380939,0.7334497828343366,0.0,0.0,0.0,0.0
pima-diabetes.csv,crossvalidation_random_forest,not,5,random_forest,100,1.0,0.7525931584755114,0.7313021086992392,0.7191229909154437,0.7219461824010331,0.0,0.0,0.0,0.0
pima-diabetes.csv,crossvalidation_random_forest,not,10,random_forest,100,1.0,0.7434894053315105,0.7182596090581022,0.7075868945868946,0.7105134456661146,0.0,0.0,0.0,0.0
pima-diabetes.csv,crossvalidation_random_forest,strat,2,random_forest,100,1.0,0.7486979166666666,0.7237526102880071,0.7091791044776119,0.7147194473436266,0.0,0.0,0.0,0.0
pima-diabetes.csv,crossvalidation_random_forest,strat,3,random_forest,100,1.0,0.7474846456092165,0.7232859092859488,0.7074389839216622,0.7132555429978016,0.0,0.0,0.0,0.0
pima-diabetes.csv,crossvalidation_random_forest,strat,5,random_forest,100,1.0,0.7708513708513708,0.7517400489370694,0.7375220125786164,0.7421252235184027,0.0,0.0,0.0,0.0
pima-diabetes.csv,crossvalidation_random_forest,strat,10,random_forest,100,1.0,0.7745386192754614,0.7580803442442666,0.7373361823361824,0.7428720856827369,0.0,0.0,0.0,0.0
pima-diabetes.csv,crossvalidation_random_forest,none,2,random_forest,100,1.0,0.76171875,0.7390820948845045,0.7278358208955223,0.7318275882125682,0.0,0.0,0.0,0.0
pima-diabetes.csv,crossvalidation_random_forest,none,3,random_forest,100,1.0,0.7577796374710714,0.7357102573694775,0.719641387471586,0.725470402970783,0.0,0.0,0.0,0.0
pima-diabetes.csv,crossvalidation_random_forest,none,5,random_forest,100,1.0,0.752652576181988,0.7284255532429267,0.7148287910552061,0.7197017204113967,0.0,0.0,0.0,0.0
pima-diabetes.csv,crossvalidation_random_forest,none,10,random_forest,100,1.0,0.7618762816131237,0.7427728838810147,0.7273390313390313,0.7311530790634136,0.0,0.0,0.0,0.0
pima-diabetes.csv,crossvalidation_boosting,not,2,boosting,100,1.0,0.7018229166666667,0.6698861565110551,0.6653880597014925,0.6672136110225441,0.0,0.0,0.0,0.0
pima-diabetes.csv,crossvalidation_boosting,not,3,boosting,100,1.0,0.716081936179141,0.6866990668928391,0.6840725420089232,0.6844480572824656,0.0,0.0,0.0,0.0
pima-diabetes.csv,crossvalidation_boosting,not,5,boosting,100,1.0,0.7004159239453357,0.668070512291204,0.6623438155136266,0.6643565032315504,0.0,0.0,0.0,0.0
pima-diabetes.csv,crossvalidation_boosting,not,10,boosting,100,1.0,0.6823991797676008,0.6508633396240868,0.6466723646723647,0.6452979262888253,0.0,0.0,0.0,0.0
