file,tests,stratified,splits,model,n_estimators,max_features_pct,acc,pr,rec,f1,acc_std,pr_std,rec_std,f1_std
pima-diabetes.csv,crossvalidation_random_forest,not,2,random_forest,100,1.0,0.7643229166666666,0.7428031460657417,0.7281044776119403,0.733705531868235,0.0,0.0,0.0,0.0
pima-diabetes.csv,crossvalidation_random_forest,not,3,random_forest,100,1.0,0.7486697629765265,0.7265703710546001,0.7099389116416926,0.7153104959284081,0.0,0.0,0.0,0.0
pima-diabetes.csv,crossvalidation_random_forest,not,5,random_forest,100,1.0,0.7591460826754945,0.738680575397612,0.7213927323549965,0.7270079527720721,0.0,0.0,0.0,0.0
pima-diabetes.csv,crossvalidation_random_forest,not,10,random_forest,100,1.0,0.774812030075188,0.7585518854824418,0.7405327635327634,0.7460270709369806,0.0,0.0,0.0,0.0
pima-diabetes.csv,crossvalidation_random_forest,strat,2,random_forest,100,1.0,0.734375,0.7102031700550375,0.6964477611940298,0.6999850229629248,0.0,0.0,0.0,0.0
pima-diabetes.csv,crossvalidation_random_forest,strat,3,random_forest,100,1.0,0.757855753763892,0.7349160182042928,0.7231931771431492,0.7268515015577481,0.0,0.0,0.0,0.0
pima-diabetes.csv,crossvalidation_random_forest,strat,5,random_forest,100,1.0,0.7512520159578984,0.7298766119627869,0.7138986722571629,0.7185056259187425,0.0,0.0,0.0,0.0
pima-diabetes.csv,crossvalidation_random_forest,strat,10,random_forest,100,1.0,0.7682843472317157,0.749390015303318,0.7320541310541311,0.7353594255149914,0.0,0.0,0.0,0.0
pima-diabetes.csv,crossvalidation_random_forest,none,2,random_forest,100,1.0,0.76171875,0.7397862272862272,0.721776119402985,0.7283455503513772,0.0,0.0,0.0,0.0
pima-diabetes.csv,crossvalidation_random_forest,none,3,random_forest,100,1.0,0.7499974965667201,0.7258044227851874,0.7170303812752636,0.7198347757464502,0.0,0.0,0.0,0.0
pima-diabetes.csv,crossvalidation_random_forest,none,5,random_forest,100,1.0,0.7512944571768101,0.7272552765003614,0.7146457023060797,0.7194427819154005,0.0,0.0,0.0,0.0
pima-diabetes.csv,crossvalidation_random_forest,none,10,random_forest,100,1.0,0.7655331510594668,0.74610286419101,0.7297692307692307,0.7332396186071926,0.0,0.0,0.0,0.0
pima-diabetes.csv,crossvalidation_boosting,not,2,boosting,100,1.0,0.7174479166666667,0.689224214339466,0.6895074626865672,0.6893289006656211,0.0,0.0,0.0,0.0
pima-diabetes.csv,crossvalidation_boosting,not,3,boosting,100,1.0,0.6849585582449581,0.6537834434595698,0.6507073124181671,0.6510400280450575,0.0,0.0,0.0,0.0
pima-diabetes.csv,crossvalidation_boosting,not,5,boosting,100,1.0,0.6979543332484509,0.6710146719134492,0.671837176799441,0.670426858713808,0.0,0.0,0.0,0.0
pima-diabetes.csv,crossvalidation_boosting,not,10,boosting,100,1.0,0.7175324675324676,0.6941096920823696,0.6897891737891738,0.6884022812021682,0.0,0.0,0.0,0.0
pima-diabetes.csv,crossvalidation_boosting,strat,2,boosting,100,1.0,0.7291666666666666,0.7008699683401176,0.695910447761194,0.697812427491514,0.0,0.0,0.0,0.0
pima-diabetes.csv,crossvalidation_boosting,strat,3,boosting,100,1.0,0.7187370854632386,0.6917195079466812,0.6904598621297483,0.690096735846076,0.0,0.0,0.0,0.0
pima-diabetes.csv,crossvalidation_boosting,strat,5,boosting,100,1.0,0.6913844325609031,0.658519306214016,0.6529979035639413,0.6545885089590362,0.0,0.0,0.0,0.0
pima-diabetes.csv,crossvalidation_boosting,strat,10,boosting,100,1.0,0.7109535201640466,0.6825570015525615,0.6806695156695157,0.6801370911620997,0.0,0.0,0.0,0.0
pima-diabetes.csv,crossvalidation_boosting,none,2,boosting,100,1.0,0.6901041666666666,0.659915646311293,0.6615820895522389,0.6605658205540976,0.0,0.0,0.0,0.0
pima-diabetes.csv,crossvalidation_boosting,none,3,boosting,100,1.0,0.6952128593817553,0.6671696157946535,0.6595086499233532,0.6612201311459672,0.0,0.0,0.0,0.0
pima-diabetes.csv,crossvalidation_boosting,none,5,boosting,100,1.0,0.7070367540955778,0.6793833537113808,0.6797239692522712,0.6790226815437045,0.0,0.0,0.0,0.0
pima-diabetes.csv,crossvalidation_boosting,none,10,boosting,100,1.0,0.6979494190020507,0.6721975324685853,0.673014245014245,0.670846825088349,0.0,0.0,0.0,0.0
pima-diabetes.csv,crossvalidation_bagging,not,2,bagging,100,1.0,0.7565104166666667,0.7321308672738525,0.7169104477611941,0.7218669040950207,0.0,0.0,0.0,0.0
pima-diabetes.csv,crossvalidation_bagging,not,3,bagging,100,1.0,0.7604193489166094,0.7393376692080831,0.7252312696328684,0.7293646841540314,0.0,0.0,0.0,0.0
pima-diabetes.csv,crossvalidation_bagging,not,5,bagging,100,1.0,0.7773279008573126,0.7590194217976908,0.745754716981132,0.7499966575131835,0.0,0.0,0.0,0.0
pima-diabetes.csv,crossvalidation_bagging,not,10,bagging,100,1.0,0.7721633629528367,0.7525406233297853,0.7358347578347578,0.7395760648543896,0.0,0.0,0.0,0.0
pima-diabetes.csv,crossvalidation_bagging,strat,2,bagging,100,1.0,0.75390625,0.7336162413653995,0.7114477611940299,0.7183662808186261,0.0,0.0,0.0,0.0
pima-diabetes.csv,crossvalidation_bagging,strat,3,bagging,100,1.0,0.7747829563083339,0.7556096853136505,0.7421598990248074,0.7467508307076661,0.0,0.0,0.0,0.0
pima-diabetes.csv,crossvalidation_bagging,strat,5,bagging,100,1.0,0.751243527714116,0.7285862999455247,0.7154626135569533,0.7193592457870531,0.0,0.0,0.0,0.0
pima-diabetes.csv,crossvalidation_bagging,strat,10,bagging,100,1.0,0.759090909090909,0.7366308248382246,0.7230655270655271,0.7277166447923107,0.0,0.0,0.0,0.0
pima-diabetes.csv,crossvalidation_bagging,none,2,bagging,100,1.0,0.7591145833333333,0.7393950127492055,0.7171791044776119,0.7243001712698816,0.0,0.0,0.0,0.0
pima-diabetes.csv,crossvalidation_bagging,none,3,bagging,100,1.0,0.7525203215203072,0.7288505533660224,0.7197960681077568,0.7225647476351041,0.0,0.0,0.0,0.0
pima-diabetes.csv,crossvalidation_bagging,none,5,bagging,100,1.0,0.7629912571089041,0.7411129243127282,0.7243228511530398,0.7297416161036608,0.0,0.0,0.0,0.0
pima-diabetes.csv,crossvalidation_bagging,none,10,bagging,100,1.0,0.7630382775119618,0.7417914819282223,0.7296866096866098,0.733079569602191,0.0,0.0,0.0,0.0
pima-diabetes.csv,crossvalidation_base_trees,not,2,base_trees,100,1.0,0.7096354166666667,0.6801535326081802,0.679179104477612,0.6794148983125361,0.0,0.0,0.0,0.0
pima-diabetes.csv,crossvalidation_base_trees,not,3,base_trees,100,1.0,0.6966368559421174,0.6690429216978296,0.6726334644760686,0.6701039776939671,0.0,0.0,0.0,0.0
pima-diabetes.csv,crossvalidation_base_trees,not,5,base_trees,100,1.0,0.6953229776759189,0.6663058369174875,0.6662900069881201,0.6651415957908353,0.0,0.0,0.0,0.0
pima-diabetes.csv,crossvalidation_base_trees,not,10,base_trees,100,1.0,0.6965652768284347,0.6688905740105965,0.6656951566951567,0.6647698431610687,0.0,0.0,0.0,0.0
pima-diabetes.csv,crossvalidation_base_trees,strat,2,base_trees,100,1.0,0.6822916666666667,0.6562808767046056,0.6633731343283582,0.6586594048658505,0.0,0.0,0.0,0.0
pima-diabetes.csv,crossvalidation_base_trees,strat,3,base_trees,100,1.0,0.7057109869726101,0.6776387356207968,0.6796255044924217,0.6782565488007801,0.0,0.0,0.0,0.0
